rankingName,rankingUrlCode,rankingYear,subject,rankingUrl,csvFileName
TIMES-Subject,times,2012,"艺术建筑和设计史History of Art,Architecture and Design艺术、建筑和设计史",https://ranking.promisingedu.com/2012-times-en-undergraduate-history_of_art_architecture_and_design艺术、建筑和设计史,"TIMES_2012_艺术建筑和设计史History of Art,Architecture and Design艺术、建筑和设计史.csv"
TIMES-Subject,times,2012,"餐旅休闲娱乐及旅游Hospitality,Leisure,Recreation and Tourism餐旅、休闲、娱乐及旅游",https://ranking.promisingedu.com/2012-times-en-undergraduate-hospitality_leisure_recreation_and_tourism餐旅、休闲、娱乐及旅游,"TIMES_2012_餐旅休闲娱乐及旅游Hospitality,Leisure,Recreation and Tourism餐旅、休闲、娱乐及旅游.csv"
TIMES-Subject,times,2012,伊比利亚语言学Iberian Languages,https://ranking.promisingedu.com/2012-times-en-undergraduate-iberian_languages,TIMES_2012_伊比利亚语言学Iberian Languages.csv
TIMES-Subject,times,2012,意大利语Italian,https://ranking.promisingedu.com/2012-times-en-undergraduate-italian,TIMES_2012_意大利语Italian.csv
TIMES-Subject,times,2012,土地及物业管理Land and Property Management,https://ranking.promisingedu.com/2012-times-en-undergraduate-land_and_property_management,TIMES_2012_土地及物业管理Land and Property Management.csv
TIMES-Subject,times,2012,法律Law,https://ranking.promisingedu.com/2012-times-en-undergraduate-law,TIMES_2012_法律Law.csv
TIMES-Subject,times,2012,图书馆和信息管理Librarianship and Information Management,https://ranking.promisingedu.com/2012-times-en-undergraduate-librarianship_and_information_management,TIMES_2012_图书馆和信息管理Librarianship and Information Management.csv
TIMES-Subject,times,2012,语言学Linguistics,https://ranking.promisingedu.com/2012-times-en-undergraduate-linguistics,TIMES_2012_语言学Linguistics.csv
TIMES-Subject,times,2012,机械工程Machanical Engineering,https://ranking.promisingedu.com/2012-times-en-undergraduate-machanical_engineering,TIMES_2012_机械工程Machanical Engineering.csv
TIMES-Subject,times,2012,材料工艺学Materials Technology,https://ranking.promisingedu.com/2012-times-en-undergraduate-materials_technology,TIMES_2012_材料工艺学Materials Technology.csv
TIMES-Subject,times,2012,数学Mathematics,https://ranking.promisingedu.com/2012-times-en-undergraduate-mathematics,TIMES_2012_数学Mathematics.csv
TIMES-Subject,times,2012,医学Medicine,https://ranking.promisingedu.com/2012-times-en-undergraduate-medicine,TIMES_2012_医学Medicine.csv
TIMES-Subject,times,2012,中东与非洲研究Middle East and African Studies,https://ranking.promisingedu.com/2012-times-en-undergraduate-middle_east_and_african_studies,TIMES_2012_中东与非洲研究Middle East and African Studies.csv
TIMES-Subject,times,2012,音乐Music,https://ranking.promisingedu.com/2012-times-en-undergraduate-music,TIMES_2012_音乐Music.csv
TIMES-Subject,times,2012,护理学Nursing,https://ranking.promisingedu.com/2012-times-en-undergraduate-nursing,TIMES_2012_护理学Nursing.csv
TIMES-Subject,times,2012,医学相关专业Other Subjects allied to Medicine,https://ranking.promisingedu.com/2012-times-en-undergraduate-other_subjects_allied_to_medicine,TIMES_2012_医学相关专业Other Subjects allied to Medicine.csv
TIMES-Subject,times,2012,药理学与药剂学Pharmacology and Pharmacy,https://ranking.promisingedu.com/2012-times-en-undergraduate-pharmacology_and_pharmacy,TIMES_2012_药理学与药剂学Pharmacology and Pharmacy.csv
TIMES-Subject,times,2012,哲学Philosophy,https://ranking.promisingedu.com/2012-times-en-undergraduate-philosophy,TIMES_2012_哲学Philosophy.csv
TIMES-Subject,times,2012,物理学与天文学Physics and Astronomy,https://ranking.promisingedu.com/2012-times-en-undergraduate-physics_and_astronomy,TIMES_2012_物理学与天文学Physics and Astronomy.csv
TIMES-Subject,times,2012,政治学Politics,https://ranking.promisingedu.com/2012-times-en-undergraduate-politics,TIMES_2012_政治学Politics.csv
TIMES-Subject,times,2012,心理学Psychology,https://ranking.promisingedu.com/2012-times-en-undergraduate-psychology,TIMES_2012_心理学Psychology.csv
TIMES-Subject,times,2012,俄罗斯语Russian,https://ranking.promisingedu.com/2012-times-en-undergraduate-russian,TIMES_2012_俄罗斯语Russian.csv
TIMES-Subject,times,2012,社会政策Social Policy,https://ranking.promisingedu.com/2012-times-en-undergraduate-social_policy,TIMES_2012_社会政策Social Policy.csv
TIMES-Subject,times,2012,社会工作Social Work,https://ranking.promisingedu.com/2012-times-en-undergraduate-social_work,TIMES_2012_社会工作Social Work.csv
TIMES-Subject,times,2012,社会学Socieology,https://ranking.promisingedu.com/2012-times-en-undergraduate-socieology,TIMES_2012_社会学Socieology.csv
TIMES-Subject,times,2012,运动科学Sports Science,https://ranking.promisingedu.com/2012-times-en-undergraduate-sports_science,TIMES_2012_运动科学Sports Science.csv
TIMES-Subject,times,2012,神学与宗教学Theology and Religious Studies,https://ranking.promisingedu.com/2012-times-en-undergraduate-theology_and_religious_studies,TIMES_2012_神学与宗教学Theology and Religious Studies.csv
TIMES-Subject,times,2012,城镇规划与园林Town and Country Planning and Landscape,https://ranking.promisingedu.com/2012-times-en-undergraduate-town_and_country_planning_and_landscape,TIMES_2012_城镇规划与园林Town and Country Planning and Landscape.csv
TIMES-Subject,times,2012,兽医学Veterinary Medicine,https://ranking.promisingedu.com/2012-times-en-undergraduate-veterinary_medicine,TIMES_2012_兽医学Veterinary Medicine.csv
TIMES-Subject,times,2013,会计和金融Accounting,https://ranking.promisingedu.com/2013-times-en-undergraduate-accounting,TIMES_2013_会计和金融Accounting.csv
TIMES-Subject,times,2013,航空和制造工程学Aeronautical and Manufacturing Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-aeronautical_and_manufacturing_engineering,TIMES_2013_航空和制造工程学Aeronautical and Manufacturing Engineering.csv
TIMES-Subject,times,2013,农业与林业学Agriculture and Forestry,https://ranking.promisingedu.com/2013-times-en-undergraduate-agriculture_and_forestry,TIMES_2013_农业与林业学Agriculture and Forestry.csv
TIMES-Subject,times,2013,美洲研究American Studies,https://ranking.promisingedu.com/2013-times-en-undergraduate-american_studies,TIMES_2013_美洲研究American Studies.csv
TIMES-Subject,times,2013,解剖与生理学Anatomy and Physiology,https://ranking.promisingedu.com/2013-times-en-undergraduate-anatomy_and_physiology,TIMES_2013_解剖与生理学Anatomy and Physiology.csv
TIMES-Subject,times,2013,人类学Anthropology,https://ranking.promisingedu.com/2013-times-en-undergraduate-anthropology,TIMES_2013_人类学Anthropology.csv
TIMES-Subject,times,2013,考古学Archaeology,https://ranking.promisingedu.com/2013-times-en-undergraduate-archaeology,TIMES_2013_考古学Archaeology.csv
TIMES-Subject,times,2013,建筑学Architecture Design,https://ranking.promisingedu.com/2013-times-en-undergraduate-architecture_design,TIMES_2013_建筑学Architecture Design.csv
TIMES-Subject,times,2013,生物科学Biological Science,https://ranking.promisingedu.com/2013-times-en-undergraduate-biological_science,TIMES_2013_生物科学Biological Science.csv
TIMES-Subject,times,2013,建造学Building,https://ranking.promisingedu.com/2013-times-en-undergraduate-building,TIMES_2013_建造学Building.csv
TIMES-Subject,times,2013,商科Business Management,https://ranking.promisingedu.com/2013-times-en-undergraduate-business_management,TIMES_2013_商科Business Management.csv
TIMES-Subject,times,2013,凯尔特研究Celtic Studies,https://ranking.promisingedu.com/2013-times-en-undergraduate-celtic_studies,TIMES_2013_凯尔特研究Celtic Studies.csv
TIMES-Subject,times,2013,化学Chemistry,https://ranking.promisingedu.com/2013-times-en-undergraduate-chemistry,TIMES_2013_化学Chemistry.csv
TIMES-Subject,times,2013,化学工程Chemistry and Chemical Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-chemistry_and_chemical_engineering,TIMES_2013_化学工程Chemistry and Chemical Engineering.csv
TIMES-Subject,times,2013,土木工程Civil Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-civil_engineering,TIMES_2013_土木工程Civil Engineering.csv
TIMES-Subject,times,2013,经典和古代历史Classics and Ancient Literature,https://ranking.promisingedu.com/2013-times-en-undergraduate-classics_and_ancient_literature,TIMES_2013_经典和古代历史Classics and Ancient Literature.csv
TIMES-Subject,times,2013,通信及传媒研究Communication Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-communication_engineering,TIMES_2013_通信及传媒研究Communication Engineering.csv
TIMES-Subject,times,2013,计算机科学Computer Science,https://ranking.promisingedu.com/2013-times-en-undergraduate-computer_science,TIMES_2013_计算机科学Computer Science.csv
TIMES-Subject,times,2013,牙科Dentistry,https://ranking.promisingedu.com/2013-times-en-undergraduate-dentistry,TIMES_2013_牙科Dentistry.csv
TIMES-Subject,times,2013,"戏剧和舞蹈Drama, Dance and Performance",https://ranking.promisingedu.com/2013-times-en-undergraduate-drama_dance_and_performance,"TIMES_2013_戏剧和舞蹈Drama, Dance and Performance.csv"
TIMES-Subject,times,2013,东亚和南亚研究East and South Asian Studies,https://ranking.promisingedu.com/2013-times-en-undergraduate-east_and_south_asian_studies,TIMES_2013_东亚和南亚研究East and South Asian Studies.csv
TIMES-Subject,times,2013,经济学Economic,https://ranking.promisingedu.com/2013-times-en-undergraduate-economic,TIMES_2013_经济学Economic.csv
TIMES-Subject,times,2013,教育学Education,https://ranking.promisingedu.com/2013-times-en-undergraduate-education,TIMES_2013_教育学Education.csv
TIMES-Subject,times,2013,电子与电气工程Electrical and Electronic Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-electrical_and_electronic_engineering,TIMES_2013_电子与电气工程Electrical and Electronic Engineering.csv
TIMES-Subject,times,2013,英语English,https://ranking.promisingedu.com/2013-times-en-undergraduate-english,TIMES_2013_英语English.csv
TIMES-Subject,times,2013,语言学English and Other Linguistic Studies,https://ranking.promisingedu.com/2013-times-en-undergraduate-english_and_other_linguistic_studies,TIMES_2013_语言学English and Other Linguistic Studies.csv
TIMES-Subject,times,2013,营养学Food Science,https://ranking.promisingedu.com/2013-times-en-undergraduate-food_science,TIMES_2013_营养学Food Science.csv
TIMES-Subject,times,2013,法语French,https://ranking.promisingedu.com/2013-times-en-undergraduate-french,TIMES_2013_法语French.csv
TIMES-Subject,times,2013,一般工程General Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-general_engineering,TIMES_2013_一般工程General Engineering.csv
TIMES-Subject,times,2013,地理和环境科学Geography and Environmental Science,https://ranking.promisingedu.com/2013-times-en-undergraduate-geography_and_environmental_science,TIMES_2013_地理和环境科学Geography and Environmental Science.csv
TIMES-Subject,times,2013,地质学Geology,https://ranking.promisingedu.com/2013-times-en-undergraduate-geology,TIMES_2013_地质学Geology.csv
TIMES-Subject,times,2013,德语German,https://ranking.promisingedu.com/2013-times-en-undergraduate-german,TIMES_2013_德语German.csv
TIMES-Subject,times,2013,历史History,https://ranking.promisingedu.com/2013-times-en-undergraduate-history,TIMES_2013_历史History.csv
TIMES-Subject,times,2013,"艺术史,建筑与设计History of Art, Architecture and Design",https://ranking.promisingedu.com/2013-times-en-undergraduate-history_of_art_architecture_and_design,"TIMES_2013_艺术史,建筑与设计History of Art, Architecture and Design.csv"
TIMES-Subject,times,2013,体育旅游Hotel and Tourism Management,https://ranking.promisingedu.com/2013-times-en-undergraduate-hotel_and_tourism_management,TIMES_2013_体育旅游Hotel and Tourism Management.csv
TIMES-Subject,times,2013,伊比利亚语Iberian Languages,https://ranking.promisingedu.com/2013-times-en-undergraduate-iberian_languages,TIMES_2013_伊比利亚语Iberian Languages.csv
TIMES-Subject,times,2013,意大利语Italian,https://ranking.promisingedu.com/2013-times-en-undergraduate-italian,TIMES_2013_意大利语Italian.csv
TIMES-Subject,times,2013,土地及物业管理Land and Property Management,https://ranking.promisingedu.com/2013-times-en-undergraduate-land_and_property_management,TIMES_2013_土地及物业管理Land and Property Management.csv
TIMES-Subject,times,2013,法律Law,https://ranking.promisingedu.com/2013-times-en-undergraduate-law,TIMES_2013_法律Law.csv
TIMES-Subject,times,2013,图书馆和信息管理Librarianship and Information Management,https://ranking.promisingedu.com/2013-times-en-undergraduate-librarianship_and_information_management,TIMES_2013_图书馆和信息管理Librarianship and Information Management.csv
TIMES-Subject,times,2013,材料技术Materials Technology,https://ranking.promisingedu.com/2013-times-en-undergraduate-materials_technology,TIMES_2013_材料技术Materials Technology.csv
TIMES-Subject,times,2013,数学Mathematics,https://ranking.promisingedu.com/2013-times-en-undergraduate-mathematics,TIMES_2013_数学Mathematics.csv
TIMES-Subject,times,2013,机械工程Mechanical Engineering,https://ranking.promisingedu.com/2013-times-en-undergraduate-mechanical_engineering,TIMES_2013_机械工程Mechanical Engineering.csv
TIMES-Subject,times,2013,医学Medicine,https://ranking.promisingedu.com/2013-times-en-undergraduate-medicine,TIMES_2013_医学Medicine.csv
TIMES-Subject,times,2013,中东与非洲研究Middle Eastern and African Studies,https://ranking.promisingedu.com/2013-times-en-undergraduate-middle_eastern_and_african_studies,TIMES_2013_中东与非洲研究Middle Eastern and African Studies.csv
TIMES-Subject,times,2013,音乐Music,https://ranking.promisingedu.com/2013-times-en-undergraduate-music,TIMES_2013_音乐Music.csv
TIMES-Subject,times,2013,护理Nusing,https://ranking.promisingedu.com/2013-times-en-undergraduate-nusing,TIMES_2013_护理Nusing.csv
TIMES-Subject,times,2013,艺术Other Art and Design,https://ranking.promisingedu.com/2013-times-en-undergraduate-other_art_and_design,TIMES_2013_艺术Other Art and Design.csv
TIMES-Subject,times,2013,医学和相关学Other Subjects Allied to Medicine,https://ranking.promisingedu.com/2013-times-en-undergraduate-other_subjects_allied_to_medicine,TIMES_2013_医学和相关学Other Subjects Allied to Medicine.csv
TIMES-Subject,times,2013,药物学和药剂Pharmacology and Medicament,https://ranking.promisingedu.com/2013-times-en-undergraduate-pharmacology_and_medicament,TIMES_2013_药物学和药剂Pharmacology and Medicament.csv
TIMES-Subject,times,2013,哲学Philosophy,https://ranking.promisingedu.com/2013-times-en-undergraduate-philosophy,TIMES_2013_哲学Philosophy.csv
TIMES-Subject,times,2013,物理和天文Physics and Astronomy,https://ranking.promisingedu.com/2013-times-en-undergraduate-physics_and_astronomy,TIMES_2013_物理和天文Physics and Astronomy.csv
TIMES-Subject,times,2013,政治Politcs,https://ranking.promisingedu.com/2013-times-en-undergraduate-politcs,TIMES_2013_政治Politcs.csv
TIMES-Subject,times,2013,心理学Psychology,https://ranking.promisingedu.com/2013-times-en-undergraduate-psychology,TIMES_2013_心理学Psychology.csv
TIMES-Subject,times,2013,俄语Russian,https://ranking.promisingedu.com/2013-times-en-undergraduate-russian,TIMES_2013_俄语Russian.csv
TIMES-Subject,times,2013,社会工作Social Work,https://ranking.promisingedu.com/2013-times-en-undergraduate-social_work,TIMES_2013_社会工作Social Work.csv
